"File","FeatureAlgo","Accuracy","Precision macro","Recall macro","Precision weight","Recall weight","Time FS","Features","Time ensemble","class index"
"mammographic_masses.data","multisurf",0.822916666666667,0.842979127134725,0.815032679738562,0.838680028462998,0.822916666666667,105.482284692996,2,0.013568656999269,5
"mammographic_masses.data","MI",0.859375,0.863363363363363,0.855882352941176,0.861768018018018,0.859375,0.025368697002705,3,0.014302231997135,5
"mammographic_masses.data","mrmr",0.833333333333333,0.832679738562091,0.832679738562091,0.833333333333333,0.833333333333333,2.73458778200438,2,0.018383365997579,5
"mammographic_masses.data","relief",0.859375,0.863363363363363,0.855882352941176,0.861768018018018,0.859375,0.015829081996344,3,0.014853100001346,5
"monks-1.csv","GR",0.828828828828829,0.830997392438071,0.829922027290448,0.831926776842031,0.828828828828829,0.004125074003241,2,0.015843999994104,0
"monks-1.csv","fcbf",0.846846846846847,0.880281690140845,0.850877192982456,0.883517320137038,0.846846846846847,0.005192005999561,2,0.01228388799791,0
"monks-1.csv","relieff",0.963963963963964,0.96551724137931,0.964912280701754,0.966449207828518,0.963963963963964,0.726421791994653,3,0.01313162400038,0
"monks-1.csv","chisquare",0.630630630630631,0.632007822685789,0.631578947368421,0.632598047852285,0.630630630630631,0.003541725003743,1,0.012090404001356,0
"monks-1.csv","cfs",0.828828828828829,0.830997392438071,0.829922027290448,0.831926776842031,0.828828828828829,0.044388374997652,2,0.015596965997247,0
"monks-1.csv","multisurf",0.711711711711712,0.718916223404255,0.713937621832359,0.720187607820587,0.711711711711712,53.9621453759974,2,0.015530244003458,0
"monks-1.csv","MI",0.828828828828829,0.830997392438071,0.829922027290448,0.831926776842031,0.828828828828829,0.016365996001696,2,0.016054743995483,0
"monks-1.csv","mrmr",0.711711711711712,0.718916223404255,0.713937621832359,0.720187607820587,0.711711711711712,2.94402456999524,2,0.017606608998904,0
"monks-1.csv","relief",0.828828828828829,0.830997392438071,0.829922027290448,0.831926776842031,0.828828828828829,0.01215708199743,2,0.016058653003711,0
"monks-2.csv","GR",0.616666666666667,0.308333333333333,0.5,0.380277777777778,0.616666666666667,0.004419359000167,3,0.013179816000047,0
"monks-2.csv","fcbf",0.616666666666667,0.308333333333333,0.5,0.380277777777778,0.616666666666667,0.005185989000893,1,0.011744009003451,0
"monks-2.csv","relieff",0.608333333333333,0.30672268907563,0.493243243243243,0.378291316526611,0.608333333333333,0.763611941998533,3,0.01593736999348,0
"monks-2.csv","chisquare",0.616666666666667,0.308333333333333,0.5,0.380277777777778,0.616666666666667,0.003446114002145,2,0.012301599999773,0
"monks-2.csv","cfs",0.616666666666667,0.308333333333333,0.5,0.380277777777778,0.616666666666667,0.047084919999179,3,0.013370416003454,0
"monks-2.csv","multisurf",0.591666666666667,0.303418803418803,0.47972972972973,0.374216524216524,0.591666666666667,61.1072554010025,3,0.012452033995942,0
"monks-2.csv","MI",0.6,0.305084745762712,0.486486486486487,0.376271186440678,0.6,0.016936578998866,2,0.014289771999756,0
